account_id,customer_id,product_type,opened_date,status,balance
ACC0013364,CUST005446,Savings,2024-09-27 06:44:29,Active,2738.56
ACC0013365,CUST001763,Savings,2023-04-01 09:45:23,Closed,415.85
ACC0013366,CUST001265,Credit,2025-07-31 22:50:37,Active,1092.76
ACC0013367,CUST007875,Savings,2025-05-29 00:26:48,Active,456.34
ACC0013368,CUST010716,Credit,2022-04-05 03:35:36,Active,1036.47
ACC0013369,CUST002886,Payments,2023-03-24 03:52:53,Active,1361.96
ACC0013370,CUST006519,Payments,2023-06-14 00:56:30,Active,2349.14
ACC0013371,CUST003160,Payments,2024-08-15 06:25:30,Active,4275.42
ACC0013372,CUST009813,Payments,2026-06-28 17:15:40,Active,1352.47
ACC0013373,CUST008100,Credit,2022-07-05 14:58:04,Active,328.87
ACC0013374,CUST004139,Savings,2022-06-12 10:28:03,Dormant,515.56
ACC0013375,CUST005580,Credit,2025-10-04 08:53:48,Dormant,451.87
ACC0013376,CUST006402,Payments,2024-09-06 14:48:47,Closed,2824.25
ACC0013377,CUST009963,Credit,2026-05-30 14:13:20,Active,116.78
ACC0013378,CUST005840,Savings,2025-06-25 12:01:22,Active,977.48
ACC0013379,CUST008164,Credit,2023-08-23 08:58:24,Active,969.39
ACC0013380,CUST005656,Savings,2023-02-28 14:33:41,Active,3067.68
ACC0013381,CUST003540,Payments,2022-06-15 10:41:03,Active,752.08
ACC0013382,CUST007353,Savings,2025-06-11 23:24:33,Active,632.46
ACC0013383,CUST009326,Credit,2023-08-13 08:42:06,Closed,2312.45
ACC0013384,CUST011736,Payments,2022-01-15 16:48:04,Active,1634.84
ACC0013385,CUST000777,Savings,2022-10-04 07:10:29,Active,4697.99
ACC0013386,CUST011723,Payments,2026-06-13 14:15:07,Active,816.29
ACC0013387,CUST008818,Payments,2026-02-10 14:17:40,Closed,639.36
ACC0013388,CUST003290,Savings,2025-08-29 01:44:03,Closed,530.23
ACC0013389,CUST004625,Payments,2026-06-16 01:47:47,Active,1951.11
ACC0013390,CUST008127,Payments,2024-07-25 09:23:52,Active,5095.38
ACC0013391,CUST003626,Payments,2023-05-15 02:08:29,Active,176.19
ACC0013392,CUST004064,Payments,2025-02-03 01:47:10,Closed,1816.47
ACC0013393,CUST006272,Payments,2025-07-05 01:23:34,Closed,963.39
ACC0013394,CUST008387,Payments,2022-11-25 12:20:40,Active,1149.76
ACC0013395,CUST010886,Savings,2025-07-12 02:44:49,Active,4314.43
ACC0013396,CUST010203,Savings,2024-12-13 01:59:21,Dormant,2938.49
ACC0013397,CUST003081,Payments,2025-08-05 00:31:24,Active,3296.88
ACC0013398,CUST002299,Payments,2025-05-29 12:21:54,Active,1675.44
ACC0013399,CUST011993,Payments,2022-06-04 16:21:31,Dormant,1435.56
ACC0013400,CUST011254,Payments,2026-02-01 05:56:33,Dormant,2182.39
ACC0013401,CUST007067,Payments,2025-12-03 01:29:58,Active,15054.17
ACC0013402,CUST008369,Payments,2022-06-25 08:24:52,Active,1222.02
ACC0013403,CUST003026,Payments,2024-01-14 15:22:50,Active,1460.87
ACC0013404,CUST007409,Savings,2024-10-21 18:23:24,Active,542.82
ACC0013405,CUST008294,Payments,2025-10-18 11:13:39,Active,180.95
ACC0013406,CUST003578,Savings,2025-03-05 10:29:44,Dormant,3988.85
ACC0013407,CUST008825,Credit,2023-07-18 23:53:23,Active,877.23
ACC0013408,CUST004522,Payments,2025-05-18 10:45:48,Dormant,2145.91
ACC0013409,CUST006379,Payments,2026-03-28 12:50:24,Active,1512.26
ACC0013410,CUST000546,Savings,2024-01-01 02:29:42,Dormant,5064.53
ACC0013411,CUST001568,Payments,2023-01-10 18:28:25,Active,793.51
ACC0013412,CUST007560,Savings,2024-02-11 22:28:23,Active,260.77
ACC0013413,CUST009782,Savings,2022-11-03 03:31:56,Dormant,4514.8
ACC0013414,CUST006808,Credit,2024-05-16 05:56:20,Active,1481.07
ACC0013415,CUST009723,Credit,2022-01-21 11:15:07,Active,1245.37
ACC0013416,CUST009628,Payments,2022-04-10 12:59:05,Active,116.21
ACC0013417,CUST009183,Credit,2023-05-01 04:08:48,Active,2015.97
ACC0013418,CUST009914,Payments,2023-01-24 19:19:14,Closed,171.05
ACC0013419,CUST009069,Savings,2023-12-17 22:07:30,Active,2788.78
ACC0013420,CUST009953,Savings,2025-08-13 13:18:19,Active,785.21
ACC0013421,CUST004576,Payments,2025-07-17 22:25:06,Active,1886.54
ACC0013422,CUST004728,Payments,2023-03-13 11:25:39,Closed,1113.08
ACC0013423,CUST005913,Credit,2022-04-19 00:20:18,Active,766.94
ACC0013424,CUST006464,Payments,2022-02-22 03:09:15,Active,479.04
ACC0013425,CUST007938,Savings,2023-01-16 08:22:25,Active,126.09
ACC0013426,CUST006548,Credit,2025-10-11 23:45:53,Active,880.65
ACC0013427,CUST001989,Payments,2024-10-09 01:21:50,Dormant,1442.17
ACC0013428,CUST004735,Payments,2022-03-31 06:18:08,Dormant,1656.83
ACC0013429,CUST007251,Payments,2025-07-17 23:07:06,Closed,2484.92
ACC0013430,CUST000357,Payments,2023-10-07 00:11:29,Active,1652.9
ACC0013431,CUST001323,Payments,2025-03-10 03:58:07,Dormant,8667.16
ACC0013432,CUST011226,Payments,2025-02-22 21:42:47,Active,637.12
ACC0013433,CUST010174,Savings,2025-07-19 02:10:38,Dormant,6952.67
ACC0013434,CUST006975,Savings,2026-07-01 00:00:49,Dormant,1321.24
ACC0013435,CUST001438,Payments,2025-08-03 10:19:31,Active,2127.14
ACC0013436,CUST003055,Savings,2023-10-20 22:49:58,Active,3005.08
ACC0013437,CUST009269,Savings,2022-10-08 19:25:09,Active,31.03
ACC0013438,CUST008765,Savings,2025-01-05 06:50:57,Dormant,6294.67
ACC0013439,CUST002664,Savings,2023-04-26 06:04:45,Active,1901.72
ACC0013440,CUST000790,Savings,2022-03-28 04:49:40,Active,517.7
ACC0013441,CUST011141,Credit,2026-02-24 11:55:07,Active,670.35
ACC0013442,CUST008669,Payments,2024-03-30 16:13:18,Active,2601.53
ACC0013443,CUST007896,Payments,2025-05-13 21:27:27,Active,763.96
ACC0013444,CUST010483,Payments,2022-03-17 13:47:07,Active,544.2
ACC0013445,CUST005174,Payments,2026-06-10 07:28:47,Dormant,891.1
ACC0013446,CUST001297,Savings,2025-04-06 18:35:27,Active,424.08
ACC0013447,CUST000524,Savings,2026-06-23 08:11:38,Active,292.49
ACC0013448,CUST011737,Payments,2024-09-10 14:53:09,Active,1021.74
ACC0013449,CUST007287,Credit,2022-01-06 11:10:05,Active,67.92
ACC0013450,CUST008894,Payments,2023-09-29 06:42:50,Active,1725.92
ACC0013451,CUST004537,Payments,2024-09-27 22:11:12,Active,355.68
ACC0013452,CUST001320,Savings,2025-07-04 16:07:22,Active,9044.35
ACC0013453,CUST009580,Payments,2025-09-08 15:16:13,Active,1913.8
ACC0013454,CUST009547,Credit,2022-12-03 23:56:16,Active,2697.27
ACC0013455,CUST009513,Savings,2024-12-31 17:03:16,Active,224.49
ACC0013456,CUST006213,Payments,2026-03-07 05:04:20,Dormant,3051.7
ACC0013457,CUST008245,Payments,2022-04-26 01:14:19,Active,179.63
ACC0013458,CUST003769,Payments,2023-02-23 23:35:11,Active,769.45
ACC0013459,CUST003214,Savings,2025-02-23 19:33:31,Active,187.26
ACC0013460,CUST000400,Savings,2024-10-06 08:04:56,Active,837.85
ACC0013461,CUST002076,Payments,2024-03-06 07:55:22,Active,1519.79
ACC0013462,CUST005220,Savings,2025-06-21 08:20:29,Active,810.03
ACC0013463,CUST005965,Payments,2024-08-25 11:00:48,Active,485.09
ACC0013464,CUST005378,Payments,2022-03-05 13:58:45,Active,2217.92
ACC0013465,CUST005429,Payments,2025-09-01 20:08:18,Active,1080.36
ACC0013466,CUST002609,Payments,2023-12-21 12:03:04,Active,937.56
ACC0013467,CUST008076,Credit,2022-10-12 23:45:26,Closed,1508.95
ACC0013468,CUST005336,Savings,2023-12-16 02:42:47,Active,335.65
ACC0013469,CUST006394,Credit,2023-08-27 08:04:16,Dormant,2654.62
ACC0013470,CUST007065,Savings,2024-04-04 03:46:00,Active,2684.77
ACC0013471,CUST005940,Payments,2022-03-27 14:52:55,Active,718.99
ACC0013472,CUST006610,Payments,2022-12-04 05:24:47,Active,1481.68
ACC0013473,CUST005770,Savings,2024-08-22 19:19:08,Active,1306.24
ACC0013474,CUST004543,Payments,2023-07-25 17:00:36,Active,3346.91
ACC0013475,CUST006051,Savings,2022-05-29 14:58:48,Active,15746.33
ACC0013476,CUST008175,Credit,2023-03-23 00:28:36,Active,4662.29
ACC0013477,CUST010466,Payments,2023-03-02 07:46:23,Active,310.83
ACC0013478,CUST001157,Credit,2025-12-21 19:49:07,Closed,2736.45
ACC0013479,CUST002051,Credit,2025-06-21 05:32:23,Active,19891.41
ACC0013480,CUST001470,Payments,2025-03-31 14:29:49,Active,384.18
ACC0013481,CUST000226,Savings,2022-07-10 19:01:40,Active,4953.86
ACC0013482,CUST009921,Payments,2023-03-12 03:41:33,Active,2225.83
ACC0013483,CUST002663,Payments,2023-08-08 00:55:47,Active,1383.51
ACC0013484,CUST003487,Payments,2024-05-08 03:28:38,Active,1468.55
ACC0013485,CUST003724,Payments,2025-06-21 20:28:19,Active,764.72
ACC0013486,CUST010351,Credit,2024-11-22 02:27:09,Active,231.17
ACC0013487,CUST007350,Credit,2025-07-23 15:52:27,Active,3174.86
ACC0013488,CUST001263,Payments,2026-02-20 19:40:36,Active,181.46
ACC0013489,CUST010112,Payments,2025-06-17 12:27:28,Active,881.47
ACC0013490,CUST011829,Savings,2023-04-26 06:40:05,Active,1129.33
ACC0013491,CUST008557,Savings,2024-10-05 21:44:54,Active,770.2
ACC0013492,CUST005795,Payments,2024-01-20 02:36:03,Closed,1363.12
ACC0013493,CUST011980,Credit,2025-03-21 09:04:03,Active,8387.31
ACC0013494,CUST000514,Savings,2024-12-10 19:41:29,Active,1393.91
ACC0013495,CUST000009,Payments,2025-01-26 23:30:21,Active,1475.74
ACC0013496,CUST009355,Savings,2023-07-04 19:45:35,Active,3141.91
ACC0013497,CUST002282,Payments,2024-07-10 16:25:40,Closed,1883.63
ACC0013498,CUST000697,Payments,2022-12-11 21:57:12,Active,1257.72
ACC0013499,CUST001046,Payments,2023-10-16 15:59:25,Active,775.55
ACC0013500,CUST005397,Payments,2026-06-26 06:16:12,Dormant,1231.45
ACC0013501,CUST007964,Credit,2022-07-06 17:37:42,Active,1961.61
ACC0013502,CUST005329,Savings,2025-06-30 14:58:31,Active,1951.87
ACC0013503,CUST005124,Credit,2025-11-04 06:23:36,Active,396.85
ACC0013504,CUST001756,Savings,2024-08-25 11:47:47,Active,249.98
ACC0013505,CUST003736,Savings,2024-04-21 02:12:14,Dormant,1909.72
ACC0013506,CUST011339,Savings,2026-03-03 00:00:10,Active,478.5
ACC0013507,CUST003752,Payments,2025-08-14 02:43:32,Closed,1226.54
ACC0013508,CUST004123,Payments,2026-04-14 02:57:41,Active,853.11
ACC0013509,CUST010716,Payments,2024-03-03 01:22:18,Closed,665.15
ACC0013510,CUST000768,Savings,2025-04-14 08:21:11,Active,1946.97
ACC0013511,CUST000907,Credit,2024-12-14 12:15:02,Active,1209.22
ACC0013512,CUST010751,Payments,2025-07-02 21:26:33,Active,3995.15
ACC0013513,CUST003761,Payments,2026-07-14 17:57:12,Active,2511.43
ACC0013514,CUST002861,Credit,2024-06-09 03:34:15,Active,435.45
ACC0013515,CUST005999,Payments,2022-06-10 10:58:38,Active,696.76
ACC0013516,CUST000457,Payments,2024-06-09 02:10:16,Dormant,844.96
ACC0013517,CUST004940,Payments,2023-05-04 09:03:48,Active,556.83
ACC0013518,CUST000141,Payments,2022-12-13 06:06:49,Active,3760.26
ACC0013519,CUST008251,Payments,2023-03-11 10:42:16,Active,660.63
ACC0013520,CUST010224,Savings,2025-09-25 14:23:22,Active,1076.44
ACC0013521,CUST007290,Payments,2026-02-17 22:12:49,Active,1633.81
ACC0013522,CUST002179,Savings,2023-06-05 23:41:32,Active,333.54
ACC0013523,CUST009606,Savings,2022-07-28 15:27:26,Active,1125.12
ACC0013524,CUST007949,Payments,2025-03-04 16:13:54,Active,6032.5
ACC0013525,CUST010130,Credit,2025-11-16 12:13:00,Active,1170.78
ACC0013526,CUST010946,Credit,2026-07-08 17:04:56,Active,779.74
ACC0013527,CUST004800,Credit,2022-06-26 05:50:17,Active,2596.95
ACC0013528,CUST011684,Payments,2025-02-21 10:19:33,Active,2529.04
ACC0013529,CUST010393,Savings,2026-07-15 19:32:34,Active,95.98
ACC0013530,CUST007036,Savings,2025-09-19 22:42:34,Dormant,948.15
ACC0013531,CUST007587,Payments,2022-09-02 01:34:55,Active,1629.04
ACC0013532,CUST005404,Savings,2022-04-27 12:42:52,Active,2667.99
ACC0013533,CUST010325,Savings,2022-03-04 18:55:14,Closed,3730.86
ACC0013534,CUST000642,Payments,2025-01-22 05:32:12,Active,829.68
ACC0013535,CUST005585,Savings,2026-03-24 16:05:46,Active,1137.08
ACC0013536,CUST001206,Credit,2025-01-24 05:27:00,Active,546.18
ACC0013537,CUST000307,Savings,2026-04-16 22:41:30,Active,3944.6
ACC0013538,CUST011290,Credit,2022-12-03 08:20:12,Active,115.94
ACC0013539,CUST007896,Payments,2024-02-12 09:41:32,Active,250.64
ACC0013540,CUST005516,Savings,2022-03-14 03:26:25,Closed,5816.3
ACC0013541,CUST011593,Savings,2024-11-09 23:43:12,Active,1041.67
ACC0013542,CUST001101,Payments,2026-04-17 04:38:54,Active,690.27
ACC0013543,CUST011164,Payments,2022-11-24 14:58:47,Active,3141.51
ACC0013544,CUST005815,Payments,2026-07-01 15:44:42,Active,185.97
ACC0013545,CUST001825,Savings,2026-06-01 17:29:46,Active,1396.38
ACC0013546,CUST003540,Payments,2025-07-08 10:11:26,Active,2345.16
ACC0013547,CUST005875,Payments,2025-11-17 01:50:24,Active,1178.65
ACC0013548,CUST009685,Credit,2022-05-30 21:29:01,Closed,31.67
ACC0013549,CUST010474,Credit,2026-02-05 11:56:53,Active,735.21
ACC0013550,CUST001539,Savings,2023-06-29 18:27:52,Active,389.99
ACC0013551,CUST004999,Savings,2025-04-19 01:51:40,Active,7378.57
ACC0013552,CUST004904,Savings,2024-07-23 22:04:52,Active,3447.96
ACC0013553,CUST006218,Savings,2026-02-19 07:42:20,Active,809.37
ACC0013554,CUST006682,Credit,2023-07-15 05:33:01,Active,164.92
ACC0013555,CUST011972,Savings,2022-08-23 12:24:05,Active,1095.03
ACC0013556,CUST003205,Payments,2026-08-03 15:54:07,Active,318.03
ACC0013557,CUST005792,Payments,2026-04-17 18:04:05,Active,1870.53
ACC0013558,CUST003301,Savings,2023-11-03 20:56:21,Active,1527.89
ACC0013559,CUST002281,Savings,2025-08-15 15:45:26,Dormant,729.91
ACC0013560,CUST004779,Credit,2026-06-28 09:51:03,Dormant,1602.36
ACC0013561,CUST000465,Payments,2023-01-31 02:43:51,Active,16416.53
ACC0013562,CUST009369,Savings,2023-01-29 10:17:21,Active,193.71
ACC0013563,CUST005537,Savings,2025-12-07 08:34:20,Closed,327.4
ACC0013564,CUST005317,Savings,2024-10-08 01:54:54,Active,1438.58
ACC0013565,CUST006176,Savings,2022-01-30 01:34:04,Active,456.97
ACC0013566,CUST006239,Credit,2024-07-17 20:01:46,Active,1654.52
ACC0013567,CUST011040,Credit,2022-07-21 21:38:08,Active,280.68
ACC0013568,CUST007027,Credit,2023-03-25 17:29:44,Active,1162.0
ACC0013569,CUST009504,Savings,2026-07-26 03:08:37,Active,1074.17
ACC0013570,CUST009857,Payments,2023-03-15 02:36:52,Active,2164.63
ACC0013571,CUST000755,Savings,2023-06-23 05:44:03,Active,889.49
ACC0013572,CUST009642,Savings,2025-08-11 16:43:00,Closed,3172.81
ACC0013573,CUST009802,Credit,2024-03-29 04:21:28,Closed,383.43
ACC0013574,CUST007638,Savings,2023-07-14 15:53:46,Active,1545.4
ACC0013575,CUST000835,Credit,2026-03-18 12:16:30,Active,170.92
ACC0013576,CUST000096,Savings,2025-02-01 09:06:29,Active,101.56
ACC0013577,CUST000169,Savings,2024-01-17 18:29:19,Closed,258.7
ACC0013578,CUST008403,Credit,2024-06-07 12:36:16,Active,9368.49
ACC0013579,CUST006564,Payments,2022-04-20 01:57:45,Active,5118.02
ACC0013580,CUST004406,Credit,2022-11-13 23:42:39,Active,1610.05
ACC0013581,CUST006358,Credit,2026-05-15 17:26:17,Dormant,457.22
ACC0013582,CUST005415,Credit,2023-04-20 13:44:29,Closed,2797.34
ACC0013583,CUST003798,Payments,2025-09-07 04:28:30,Dormant,199.92
ACC0013584,CUST009145,Credit,2023-06-28 05:47:32,Active,131.93
ACC0013585,CUST005527,Payments,2023-08-01 09:17:34,Dormant,941.27
ACC0013586,CUST006555,Payments,2023-04-02 17:57:18,Active,1037.12
ACC0013587,CUST011045,Payments,2022-06-03 11:22:40,Closed,1786.74
ACC0013588,CUST010917,Payments,2022-06-21 11:50:42,Active,545.73
ACC0013589,CUST008117,Payments,2022-02-28 00:54:06,Active,574.24
ACC0013590,CUST010847,Credit,2022-01-15 11:22:40,Active,7154.97
ACC0013591,CUST004109,Savings,2025-07-26 04:40:55,Active,914.69
ACC0013592,CUST004444,Savings,2025-09-11 06:59:01,Active,613.44
ACC0013593,CUST011208,Credit,2023-07-04 03:42:23,Active,1635.59
ACC0013594,CUST010666,Credit,2023-03-22 22:03:03,Closed,650.62
ACC0013595,CUST001956,Credit,2023-08-19 03:23:43,Active,7153.83
ACC0013596,CUST000075,Credit,2026-02-25 10:59:38,Active,1556.4
ACC0013597,CUST002103,Credit,2025-07-07 16:55:01,Active,748.11
ACC0013598,CUST009097,Payments,2022-02-14 22:01:51,Active,465.63
ACC0013599,CUST002797,Savings,2025-08-25 23:52:57,Active,136.79
ACC0013600,CUST011853,Payments,2025-08-15 20:15:02,Closed,1390.48
ACC0013601,CUST002790,Payments,2023-12-10 07:23:08,Active,459.99
ACC0013602,CUST002040,Payments,2023-05-20 04:17:17,Active,166.97
ACC0013603,CUST000852,Savings,2025-05-19 10:12:16,Active,307.7
ACC0013604,CUST011397,Credit,2025-02-06 02:47:48,Active,4194.23
ACC0013605,CUST003716,Savings,2024-10-12 15:07:01,Closed,870.29
ACC0013606,CUST009874,Credit,2025-03-16 20:46:53,Active,1346.08
ACC0013607,CUST006584,Payments,2022-06-11 08:27:12,Active,1374.12
ACC0013608,CUST001916,Payments,2023-01-03 13:17:27,Active,7899.75
ACC0013609,CUST002674,Credit,2025-05-08 11:10:20,Closed,527.72
ACC0013610,CUST001009,Payments,2022-12-07 12:07:10,Active,960.77
ACC0013611,CUST001283,Savings,2022-04-07 13:08:45,Dormant,3042.23
ACC0013612,CUST009664,Payments,2025-12-05 15:53:09,Closed,1094.95
ACC0013613,CUST007806,Payments,2025-05-04 04:49:34,Active,1532.59
ACC0013614,CUST001916,Savings,2023-01-18 20:08:28,Closed,922.7
ACC0013615,CUST005040,Savings,2026-04-27 02:51:37,Active,471.72
ACC0013616,CUST002741,Payments,2022-07-23 18:16:11,Closed,3564.25
ACC0013617,CUST007841,Credit,2024-11-05 01:40:30,Active,830.19
ACC0013618,CUST001562,Payments,2025-03-08 16:58:07,Active,1774.18
ACC0013619,CUST002977,Savings,2023-12-10 12:12:49,Active,1481.07
ACC0013620,CUST008056,Savings,2023-01-02 09:13:51,Active,23.01
ACC0013621,CUST009074,Savings,2022-01-05 15:36:03,Active,989.25
ACC0013622,CUST011609,Savings,2025-05-05 16:07:12,Active,1165.49
ACC0013623,CUST011674,Payments,2025-12-17 22:13:43,Active,96.7
ACC0013624,CUST008544,Savings,2024-02-14 02:52:38,Active,272.38
ACC0013625,CUST003135,Payments,2023-07-02 21:04:10,Active,842.43
ACC0013626,CUST009924,Payments,2023-09-03 03:05:53,Active,651.31
ACC0013627,CUST007673,Payments,2025-07-27 17:16:48,Active,2830.61
ACC0013628,CUST011547,Savings,2022-04-13 23:41:43,Active,5401.03
ACC0013629,CUST009181,Credit,2026-07-12 07:10:42,Active,575.05
ACC0013630,CUST009667,Payments,2023-05-12 14:57:48,Active,431.34
ACC0013631,CUST006520,Savings,2026-07-20 20:46:33,Closed,1023.07
ACC0013632,CUST009696,Savings,2023-03-18 12:17:09,Active,3288.4
ACC0013633,CUST003494,Payments,2023-11-19 16:02:44,Active,1080.8
ACC0013634,CUST001031,Savings,2025-06-12 12:45:09,Active,3335.29
ACC0013635,CUST002574,Credit,2023-01-27 19:18:46,Active,3391.44
ACC0013636,CUST006808,Credit,2024-04-23 17:15:31,Active,2038.59
ACC0013637,CUST007760,Savings,2023-08-30 02:46:19,Active,1032.56
ACC0013638,CUST005953,Savings,2026-03-20 15:10:32,Active,352.21
ACC0013639,CUST005759,Payments,2023-05-16 02:08:02,Dormant,1319.47
ACC0013640,CUST002384,Payments,2022-05-19 10:16:50,Active,582.85
ACC0013641,CUST010048,Savings,2025-09-15 04:46:24,Active,6746.75
ACC0013642,CUST002784,Payments,2024-05-11 08:00:48,Active,3476.76
ACC0013643,CUST001073,Savings,2022-11-09 07:57:09,Active,937.65
ACC0013644,CUST001823,Payments,2023-02-10 09:47:56,Closed,983.04
ACC0013645,CUST000393,Savings,2022-08-18 03:27:46,Closed,241.43
ACC0013646,CUST011960,Savings,2022-10-14 08:12:22,Active,662.7
ACC0013647,CUST004451,Credit,2022-12-01 19:10:51,Active,9490.53
ACC0013648,CUST009528,Payments,2022-11-03 16:51:14,Active,1655.54
ACC0013649,CUST005693,Credit,2023-06-04 11:39:55,Active,979.83
ACC0013650,CUST011010,Savings,2024-03-22 23:14:02,Active,1704.8
ACC0013651,CUST007675,Savings,2025-02-25 22:27:08,Active,817.77
ACC0013652,CUST002917,Savings,2025-09-07 01:19:05,Active,1051.68
ACC0013653,CUST001369,Payments,2025-10-16 02:50:32,Active,1076.8
ACC0013654,CUST002054,Payments,2025-08-26 20:15:14,Dormant,6807.86
ACC0013655,CUST007048,Savings,2024-07-26 07:01:27,Active,105.15
ACC0013656,CUST000346,Credit,2025-08-11 19:12:59,Active,512.97
ACC0013657,CUST009757,Credit,2023-06-22 16:03:05,Active,98.24
ACC0013658,CUST003439,Payments,2022-12-30 21:36:35,Active,682.12
ACC0013659,CUST010915,Payments,2023-09-08 07:28:42,Active,972.93
ACC0013660,CUST001442,Savings,2023-11-04 10:02:46,Closed,2078.77
ACC0013661,CUST010798,Savings,2024-05-18 20:33:44,Active,320.83
ACC0013662,CUST010499,Payments,2026-03-16 06:35:43,Active,438.74
ACC0013663,CUST006222,Savings,2024-07-18 23:15:25,Active,2187.92
ACC0013664,CUST005733,Savings,2026-01-25 21:15:03,Active,1823.74
ACC0013665,CUST010791,Credit,2025-10-13 08:45:29,Active,793.79
ACC0013666,CUST009784,Payments,2022-09-01 08:11:31,Active,92.15
ACC0013667,CUST006452,Credit,2023-04-27 06:42:55,Dormant,1054.52
ACC0013668,CUST003987,Credit,2022-12-05 00:52:12,Active,1352.65
ACC0013669,CUST000881,Payments,2022-04-22 23:56:22,Dormant,1229.34
ACC0013670,CUST011155,Credit,2026-04-09 21:47:08,Active,194.0
ACC0013671,CUST011685,Savings,2022-11-16 13:40:25,Active,325.92
ACC0013672,CUST010461,Savings,2024-09-03 17:56:30,Active,2712.21
ACC0013673,CUST000032,Savings,2023-05-28 01:52:22,Active,5640.27
ACC0013674,CUST005151,Savings,2023-08-25 02:41:33,Closed,2603.01
ACC0013675,CUST003430,Payments,2024-08-13 23:38:06,Active,645.94
ACC0013676,CUST005203,Payments,2022-11-14 12:51:12,Active,766.35
ACC0013677,CUST000557,Credit,2023-12-14 23:34:22,Active,384.92
ACC0013678,CUST006493,Payments,2025-01-09 23:41:45,Active,1786.13
ACC0013679,CUST006525,Savings,2024-05-18 09:36:19,Active,3847.02
ACC0013680,CUST002975,Credit,2025-02-18 04:27:53,Dormant,2465.31
ACC0013681,CUST006810,Savings,2026-06-01 04:12:51,Active,2113.9
ACC0013682,CUST006539,Credit,2026-02-26 12:18:24,Active,506.31
ACC0013683,CUST007656,Credit,2023-01-03 17:34:17,Active,798.58
ACC0013684,CUST002812,Payments,2023-07-05 21:57:32,Active,649.3
ACC0013685,CUST001685,Payments,2022-04-26 15:36:30,Active,2569.05
ACC0013686,CUST003893,Savings,2024-06-26 12:51:40,Active,1126.54
ACC0013687,CUST000210,Credit,2024-11-12 21:59:22,Active,3036.49
ACC0013688,CUST008354,Savings,2024-12-15 11:07:47,Closed,1667.39
ACC0013689,CUST003189,Payments,2022-04-30 17:29:16,Active,442.77
ACC0013690,CUST003820,Payments,2025-08-05 15:39:32,Closed,226.05
ACC0013691,CUST000618,Savings,2023-02-04 23:47:53,Active,8647.16
ACC0013692,CUST006290,Payments,2025-12-10 13:11:48,Active,702.66
ACC0013693,CUST000424,Payments,2023-05-06 22:48:53,Active,1234.83
ACC0013694,CUST005695,Credit,2025-05-27 01:56:51,Active,6844.08
ACC0013695,CUST003168,Savings,2022-09-09 10:29:47,Active,1867.39
ACC0013696,CUST007552,Credit,2023-05-21 09:42:34,Closed,369.87
ACC0013697,CUST011987,Payments,2023-07-21 14:20:09,Active,1165.82
ACC0013698,CUST006767,Payments,2024-04-29 05:17:44,Active,5161.91
ACC0013699,CUST009641,Payments,2024-05-31 20:10:49,Active,1585.52
ACC0013700,CUST002372,Savings,2024-06-14 23:42:36,Active,37771.52
ACC0013701,CUST004342,Credit,2025-04-19 11:00:26,Active,131.53
ACC0013702,CUST009794,Credit,2026-07-10 15:48:00,Active,729.48
ACC0013703,CUST004514,Payments,2024-06-24 10:01:33,Closed,262.85
ACC0013704,CUST011087,Payments,2026-07-06 08:32:10,Active,2341.43
ACC0013705,CUST011159,Savings,2022-03-10 09:39:37,Dormant,284.12
ACC0013706,CUST008956,Payments,2025-11-03 00:06:59,Active,481.28
ACC0013707,CUST007944,Savings,2025-06-18 22:46:59,Active,578.82
ACC0013708,CUST004116,Payments,2025-11-14 09:45:02,Active,1322.98
ACC0013709,CUST010044,Credit,2023-10-27 16:34:58,Active,899.64
ACC0013710,CUST011860,Savings,2024-10-20 19:12:42,Active,3051.07
ACC0013711,CUST010374,Payments,2024-05-22 14:29:39,Closed,356.93
ACC0013712,CUST004158,Savings,2023-11-20 03:57:32,Active,1669.41
ACC0013713,CUST002032,Credit,2025-06-02 11:11:37,Dormant,875.61
ACC0013714,CUST010974,Credit,2024-08-20 07:25:41,Active,144.02
ACC0013715,CUST000194,Payments,2026-06-14 05:08:37,Active,3515.45
ACC0013716,CUST009564,Savings,2025-09-19 03:46:48,Active,505.99
ACC0013717,CUST003220,Payments,2025-09-19 20:30:22,Dormant,1281.18
ACC0013718,CUST009229,Credit,2024-10-04 10:52:29,Closed,417.52
ACC0013719,CUST007133,Savings,2023-03-07 18:57:39,Dormant,21069.64
ACC0013720,CUST001388,Credit,2024-12-20 08:31:39,Dormant,5996.6
ACC0013721,CUST010903,Payments,2023-01-01 07:59:50,Active,658.32
ACC0013722,CUST011229,Payments,2022-11-13 10:37:06,Closed,1461.16
ACC0013723,CUST003704,Savings,2026-07-08 02:59:41,Active,1483.84
ACC0013724,CUST001906,Savings,2023-04-22 05:20:23,Active,250.47
ACC0013725,CUST010202,Payments,2022-12-26 14:44:23,Active,2139.15
ACC0013726,CUST005251,Payments,2024-06-17 12:57:10,Active,1144.73
ACC0013727,CUST007947,Payments,2022-08-21 12:27:40,Active,3399.08
ACC0013728,CUST009896,Payments,2026-01-16 07:02:44,Active,930.96
ACC0013729,CUST007855,Payments,2026-02-17 15:23:16,Closed,328.13
ACC0013730,CUST005698,Credit,2024-09-23 08:23:43,Active,491.39
ACC0013731,CUST008596,Credit,2024-01-22 00:44:59,Active,305.69
ACC0013732,CUST000988,Savings,2024-02-12 01:27:54,Dormant,1279.5
