application_id,customer_id,application_date,requested_amount,risk_score,eligible,underwriting_complete,approved,funded,approved_amount
APP0003670,CUST002543,2025-08-05 18:24:57,8567.51,575,1,1,1,1,7583.11
APP0003671,CUST001802,2026-04-28 20:39:43,7094.43,633,1,1,1,1,5403.63
APP0003672,CUST002737,2025-07-31 05:20:02,2592.58,565,1,1,1,1,2337.2
APP0003673,CUST008685,2026-01-08 23:50:33,4316.27,567,1,1,1,0,3967.96
APP0003674,CUST010254,2026-06-19 06:25:33,2691.67,550,1,1,0,0,0.0
APP0003675,CUST003573,2025-12-03 22:04:22,5936.43,695,1,1,1,1,5726.95
APP0003676,CUST001018,2025-10-12 23:54:37,4436.4,597,1,1,1,1,3850.41
APP0003677,CUST000049,2025-07-24 11:43:51,5894.1,736,1,1,1,1,5635.42
APP0003678,CUST001651,2026-06-06 17:25:26,9060.21,591,1,1,1,1,7730.89
APP0003679,CUST003211,2026-01-23 01:12:18,5581.42,625,1,1,1,1,5203.18
APP0003680,CUST009261,2025-08-22 20:01:36,2621.27,674,1,1,1,0,2289.84
APP0003681,CUST004445,2025-11-18 04:37:37,3263.07,694,1,1,1,1,2574.93
APP0003682,CUST007655,2026-07-29 13:38:29,4742.92,692,1,1,1,1,4344.38
APP0003683,CUST003772,2025-07-17 05:54:09,8344.1,643,0,0,0,0,0.0
APP0003684,CUST000307,2025-12-14 20:17:40,6227.18,553,1,1,1,1,5092.84
APP0003685,CUST000993,2026-01-05 06:05:19,1220.05,479,1,1,1,1,1178.41
APP0003686,CUST003999,2025-05-30 16:27:22,4852.6,711,1,1,1,0,4052.53
APP0003687,CUST002064,2025-07-26 05:08:31,3064.63,536,0,0,0,0,0.0
APP0003688,CUST009044,2026-03-03 01:33:51,2885.1,546,1,1,1,0,2512.57
APP0003689,CUST000658,2026-07-09 21:33:54,5858.13,609,1,1,1,1,4707.5
APP0003690,CUST002356,2025-10-26 05:50:02,3683.62,638,1,1,1,1,3390.77
APP0003691,CUST002934,2025-11-21 12:20:07,8432.11,591,1,1,1,1,7814.49
APP0003692,CUST008834,2025-07-20 03:27:33,4188.3,707,1,1,0,0,0.0
APP0003693,CUST005803,2025-06-27 04:29:17,2619.29,619,1,1,0,0,0.0
APP0003694,CUST007850,2025-08-12 10:13:57,4080.33,673,1,1,0,0,0.0
APP0003695,CUST007424,2025-06-05 11:56:17,17938.12,741,1,1,1,0,16556.63
APP0003696,CUST009225,2025-07-29 18:23:14,4705.0,501,1,1,0,0,0.0
APP0003697,CUST004600,2025-01-24 00:40:18,5647.47,603,0,0,0,0,0.0
APP0003698,CUST005457,2025-05-24 00:25:57,7975.91,580,1,1,1,1,6690.82
APP0003699,CUST009842,2025-05-16 21:03:18,4149.72,665,1,1,1,0,3706.04
APP0003700,CUST009282,2026-05-04 11:52:59,2636.36,668,1,1,1,1,2393.58
APP0003701,CUST009988,2025-06-07 19:11:02,12290.38,660,1,1,1,0,10760.09
APP0003702,CUST010197,2025-02-12 17:51:10,10400.67,557,0,0,0,0,0.0
APP0003703,CUST000321,2025-12-10 11:54:59,4741.0,628,1,1,1,1,3884.92
APP0003704,CUST003379,2026-06-17 12:16:54,3522.8,487,1,1,1,1,3371.86
APP0003705,CUST006641,2026-03-14 02:19:57,2788.66,718,1,1,1,0,2551.14
APP0003706,CUST011278,2025-12-24 23:06:19,3143.15,649,1,1,0,0,0.0
APP0003707,CUST005376,2026-05-03 04:32:12,22660.43,621,0,0,0,0,0.0
APP0003708,CUST005934,2025-01-30 23:47:45,8042.68,704,1,1,1,0,7483.03
APP0003709,CUST011358,2026-08-28 11:01:23,7967.54,500,1,1,0,0,0.0
APP0003710,CUST006324,2026-03-08 02:45:48,1553.31,578,1,1,0,0,0.0
APP0003711,CUST004839,2025-12-21 22:06:58,8437.03,581,0,0,0,0,0.0
APP0003712,CUST002092,2026-02-23 00:32:36,17260.17,666,1,1,1,0,14395.97
APP0003713,CUST003846,2025-01-12 12:18:40,2826.33,541,1,1,0,0,0.0
APP0003714,CUST010878,2025-08-17 03:07:35,10203.22,647,1,1,0,0,0.0
APP0003715,CUST010024,2025-01-10 07:20:53,11383.66,698,1,1,1,1,9783.52
APP0003716,CUST011018,2026-02-09 10:32:15,1202.44,593,1,1,1,1,1162.41
APP0003717,CUST006672,2025-06-03 23:15:55,5252.11,653,1,1,1,1,4452.94
APP0003718,CUST003132,2026-04-21 04:49:26,6673.27,633,1,1,1,1,6178.4
APP0003719,CUST003069,2026-05-02 00:17:37,6853.64,634,1,1,1,1,5690.34
APP0003720,CUST003531,2025-12-08 12:02:28,3386.39,632,1,0,0,0,0.0
APP0003721,CUST002363,2025-12-14 14:15:40,3435.69,646,1,1,0,0,0.0
APP0003722,CUST008059,2025-12-25 00:13:06,5400.04,624,1,1,0,0,0.0
APP0003723,CUST009334,2025-07-29 19:14:07,3309.56,603,1,1,1,1,3192.23
APP0003724,CUST002943,2025-12-29 01:34:23,34264.46,559,1,1,1,1,30767.73
APP0003725,CUST008786,2025-01-28 00:15:25,2602.34,579,1,1,0,0,0.0
APP0003726,CUST000411,2026-06-16 03:19:10,8534.59,585,1,1,0,0,0.0
APP0003727,CUST001554,2025-05-07 21:57:23,9065.28,582,1,1,0,0,0.0
APP0003728,CUST007483,2025-07-30 20:34:36,5321.98,479,1,1,0,0,0.0
APP0003729,CUST008913,2025-08-24 16:50:28,5504.78,737,1,1,1,1,4724.56
APP0003730,CUST002424,2025-08-05 10:56:45,5570.93,649,1,1,1,1,5491.11
APP0003731,CUST011050,2025-01-12 14:01:02,8209.41,588,1,0,0,0,0.0
APP0003732,CUST001908,2025-08-29 13:26:54,2402.88,494,1,1,1,1,1989.37
APP0003733,CUST010414,2026-03-06 04:55:02,2736.72,681,1,1,1,1,2175.18
APP0003734,CUST009446,2025-12-22 02:57:57,7942.97,609,0,0,0,0,0.0
APP0003735,CUST002309,2025-06-19 15:24:43,10739.6,625,1,1,1,1,8497.84
APP0003736,CUST006183,2025-11-19 20:36:25,3089.74,693,1,1,1,1,3045.69
APP0003737,CUST002157,2025-04-18 00:16:49,5092.56,686,1,1,1,1,4020.56
APP0003738,CUST011668,2026-05-20 14:05:56,13964.97,574,1,1,0,0,0.0
APP0003739,CUST008526,2025-09-24 13:21:50,6901.49,513,1,1,0,0,0.0
APP0003740,CUST010239,2025-11-15 07:29:14,5199.63,614,0,0,0,0,0.0
APP0003741,CUST007006,2026-05-10 20:14:03,6335.61,612,1,1,1,0,6156.66
APP0003742,CUST004826,2025-07-08 18:23:45,6823.09,585,1,1,1,1,6802.13
APP0003743,CUST002410,2025-05-11 07:54:35,7539.96,625,1,1,1,1,5978.53
APP0003744,CUST006080,2025-06-30 13:35:47,16572.66,608,1,1,0,0,0.0
APP0003745,CUST006934,2025-09-15 17:48:36,2310.32,740,1,1,1,1,2217.07
APP0003746,CUST011650,2025-01-06 09:03:08,6415.24,670,1,1,0,0,0.0
APP0003747,CUST002605,2025-08-02 02:33:41,10874.11,672,1,1,1,0,10200.14
APP0003748,CUST004121,2025-08-13 01:51:59,6575.6,646,1,1,1,1,5095.73
APP0003749,CUST010660,2026-03-26 17:56:30,8047.23,561,1,1,1,1,7101.02
APP0003750,CUST002125,2025-05-01 17:13:37,2481.5,658,1,1,1,1,1904.4
APP0003751,CUST003078,2025-11-22 13:04:37,2676.35,764,1,1,1,1,2342.06
APP0003752,CUST001555,2025-08-05 02:20:09,1858.04,623,1,1,0,0,0.0
APP0003753,CUST008830,2025-08-24 12:32:09,4133.97,519,1,1,0,0,0.0
APP0003754,CUST001718,2025-11-15 03:05:00,3046.16,625,1,0,0,0,0.0
APP0003755,CUST008366,2026-01-31 00:02:03,3228.0,527,1,1,1,1,2754.82
APP0003756,CUST003795,2026-02-24 09:50:38,6371.72,538,1,1,0,0,0.0
APP0003757,CUST001522,2026-01-01 04:52:11,6989.24,654,1,1,0,0,0.0
APP0003758,CUST006993,2026-06-05 22:15:26,13436.55,800,1,1,0,0,0.0
APP0003759,CUST000066,2025-12-27 08:34:45,15118.36,639,0,0,0,0,0.0
APP0003760,CUST009871,2025-07-08 02:58:46,2809.05,578,1,1,0,0,0.0
APP0003761,CUST009091,2026-02-28 16:09:50,10242.94,593,1,1,1,1,8166.78
APP0003762,CUST003825,2026-06-15 21:38:52,2895.83,633,1,1,1,1,2337.19
APP0003763,CUST004553,2026-08-03 09:44:00,3009.58,757,1,1,1,1,2586.38
APP0003764,CUST001861,2025-12-02 18:23:17,4200.67,712,1,0,0,0,0.0
APP0003765,CUST002981,2025-07-02 21:33:58,5210.06,560,1,1,1,1,3909.59
APP0003766,CUST000315,2026-08-07 08:06:29,6541.62,571,0,0,0,0,0.0
APP0003767,CUST002960,2025-11-29 22:18:41,2807.23,415,1,1,0,0,0.0
APP0003768,CUST007790,2026-04-19 08:28:31,5966.44,533,0,0,0,0,0.0
APP0003769,CUST007796,2025-04-01 22:15:13,6022.5,725,1,1,1,1,5487.89
APP0003770,CUST002369,2025-10-28 22:43:18,9948.26,670,1,1,1,1,9352.23
APP0003771,CUST006823,2025-11-10 21:32:34,5591.18,694,1,1,1,1,4648.9
APP0003772,CUST003215,2025-04-06 05:52:21,5145.1,573,1,1,0,0,0.0
APP0003773,CUST007437,2026-02-09 10:44:13,4836.36,533,1,1,0,0,0.0
APP0003774,CUST006653,2025-08-23 15:18:46,3584.18,462,1,1,0,0,0.0
APP0003775,CUST004130,2025-05-19 21:47:20,3058.01,584,0,0,0,0,0.0
APP0003776,CUST008114,2025-12-11 02:18:01,3416.91,693,1,1,1,1,2967.11
APP0003777,CUST001990,2025-12-28 03:20:36,1594.46,635,1,1,1,1,1562.18
APP0003778,CUST000362,2026-01-06 16:14:28,4857.76,607,1,1,1,1,4154.0
APP0003779,CUST003214,2025-06-11 15:00:47,2005.73,601,1,1,1,1,1743.48
APP0003780,CUST008491,2025-03-13 23:54:59,3674.58,626,1,1,1,1,3430.27
APP0003781,CUST002999,2025-06-29 10:03:00,12467.59,686,1,1,1,1,12105.49
APP0003782,CUST010187,2026-01-07 01:38:14,7013.63,666,1,1,1,1,5758.06
APP0003783,CUST002157,2025-05-14 17:46:33,7092.64,548,1,1,0,0,0.0
APP0003784,CUST006877,2025-02-20 09:21:39,3385.39,662,1,1,1,1,2649.77
APP0003785,CUST005160,2025-02-21 11:37:41,6027.99,665,0,0,0,0,0.0
APP0003786,CUST008586,2025-10-18 11:31:31,7762.84,683,1,1,0,0,0.0
APP0003787,CUST001789,2025-01-10 07:34:06,3756.96,566,1,1,0,0,0.0
APP0003788,CUST011267,2025-11-13 12:41:10,4858.13,592,1,1,1,1,4509.95
APP0003789,CUST006486,2026-02-17 16:01:48,7319.12,590,1,1,1,1,6720.44
APP0003790,CUST008855,2025-12-26 16:15:16,3019.06,660,1,1,1,1,2923.82
APP0003791,CUST002073,2025-01-31 02:13:37,3950.76,566,1,1,1,1,3221.29
APP0003792,CUST004824,2025-05-24 14:33:44,8914.16,662,1,1,0,0,0.0
APP0003793,CUST000734,2025-10-07 21:05:14,2718.72,651,0,0,0,0,0.0
APP0003794,CUST011463,2025-12-31 19:27:53,4367.37,627,0,0,0,0,0.0
APP0003795,CUST003218,2025-01-08 20:13:08,19277.73,636,1,1,1,1,16498.98
APP0003796,CUST000549,2026-04-29 15:02:41,3070.09,683,1,1,1,1,2309.97
APP0003797,CUST002296,2025-12-02 08:48:09,5587.72,585,1,1,1,0,4404.38
APP0003798,CUST000288,2025-05-19 07:43:37,5520.57,559,1,1,0,0,0.0
APP0003799,CUST002136,2025-05-13 03:40:19,5010.7,604,1,1,0,0,0.0
APP0003800,CUST005722,2025-10-11 22:06:49,3309.15,714,1,1,1,1,2677.38
APP0003801,CUST009691,2025-03-20 20:17:05,10814.74,675,0,0,0,0,0.0
APP0003802,CUST001018,2025-04-18 12:04:08,9355.8,700,1,1,0,0,0.0
APP0003803,CUST000980,2026-02-24 06:11:09,3439.98,760,1,1,1,1,3127.03
APP0003804,CUST009106,2026-01-10 04:34:49,8557.89,694,1,1,0,0,0.0
APP0003805,CUST000663,2025-03-24 11:41:16,7642.75,517,1,1,0,0,0.0
APP0003806,CUST000896,2026-01-19 00:28:01,7068.08,620,1,0,0,0,0.0
APP0003807,CUST004630,2025-01-11 17:09:10,10270.63,575,0,0,0,0,0.0
APP0003808,CUST009899,2026-04-16 08:02:13,4112.42,693,1,1,1,1,3676.44
APP0003809,CUST009451,2025-12-10 02:48:00,11801.56,563,1,1,1,0,10010.29
APP0003810,CUST009765,2025-05-24 02:41:30,3439.24,684,1,1,1,1,3316.37
APP0003811,CUST002646,2026-07-11 01:50:01,22095.26,662,1,1,1,0,21539.08
APP0003812,CUST000239,2025-05-21 04:31:08,10821.01,611,1,1,0,0,0.0
APP0003813,CUST001714,2025-07-24 00:09:20,2311.87,588,1,1,0,0,0.0
APP0003814,CUST010335,2025-09-14 11:00:37,4859.16,656,0,0,0,0,0.0
APP0003815,CUST002693,2025-09-02 08:21:56,6092.39,597,1,1,1,1,5751.43
APP0003816,CUST011785,2025-10-24 21:56:41,7169.13,559,1,1,0,0,0.0
APP0003817,CUST009877,2025-10-08 10:25:12,4288.2,618,1,1,1,1,3569.55
APP0003818,CUST008789,2025-05-26 02:45:12,10269.42,730,1,1,0,0,0.0
APP0003819,CUST001512,2025-10-17 15:47:45,9365.12,686,1,1,0,0,0.0
APP0003820,CUST006588,2026-06-11 22:42:14,16044.68,615,0,0,0,0,0.0
APP0003821,CUST006563,2026-08-27 15:42:54,1743.72,623,1,1,1,1,1700.27
APP0003822,CUST004745,2026-07-07 09:01:36,6085.76,579,1,0,0,0,0.0
APP0003823,CUST011565,2026-03-12 19:40:19,6330.31,635,1,1,1,1,5825.12
APP0003824,CUST008736,2026-03-22 08:14:16,3873.8,609,1,1,1,1,3790.99
APP0003825,CUST002916,2025-01-19 11:10:58,5059.59,555,1,1,0,0,0.0
APP0003826,CUST003208,2026-01-05 05:30:24,7741.61,597,1,0,0,0,0.0
APP0003827,CUST000194,2025-02-18 04:51:46,10949.07,489,1,1,1,1,8770.95
APP0003828,CUST006021,2025-04-02 22:20:43,10725.8,651,1,1,0,0,0.0
APP0003829,CUST006306,2026-01-02 04:29:15,3849.4,587,0,0,0,0,0.0
APP0003830,CUST000160,2025-05-21 13:39:04,10380.23,486,1,1,0,0,0.0
APP0003831,CUST006363,2025-12-30 05:58:21,8138.1,461,1,1,1,1,6972.37
APP0003832,CUST006386,2025-03-22 20:20:25,10184.21,740,1,0,0,0,0.0
APP0003833,CUST007410,2025-06-19 06:30:55,1592.52,618,1,1,0,0,0.0
APP0003834,CUST003825,2025-10-27 09:49:17,4901.98,527,1,0,0,0,0.0
APP0003835,CUST011750,2026-01-18 18:13:44,3374.55,693,1,1,0,0,0.0
APP0003836,CUST008172,2025-06-07 17:42:15,7787.93,674,1,1,1,1,7297.04
APP0003837,CUST005076,2025-11-21 20:12:21,6468.16,637,1,0,0,0,0.0
APP0003838,CUST000346,2025-10-09 20:14:23,8114.03,584,1,1,1,1,6323.7
APP0003839,CUST000263,2026-06-17 15:26:22,4257.9,640,1,1,0,0,0.0
APP0003840,CUST001840,2026-04-06 08:57:51,7107.65,603,1,1,0,0,0.0
APP0003841,CUST011480,2025-04-18 06:40:32,8085.55,758,1,1,1,0,6925.1
APP0003842,CUST002611,2025-09-21 10:32:28,2610.72,519,1,1,1,1,2236.17
APP0003843,CUST011337,2026-01-18 08:11:31,6925.63,486,1,1,0,0,0.0
APP0003844,CUST006463,2025-03-24 22:28:19,2902.81,641,0,0,0,0,0.0
APP0003845,CUST010401,2025-05-30 15:39:45,19139.88,581,1,1,0,0,0.0
APP0003846,CUST001993,2026-06-09 17:19:17,12616.91,645,1,1,1,1,12367.71
APP0003847,CUST002408,2026-01-08 00:51:28,6547.95,619,1,1,0,0,0.0
APP0003848,CUST006335,2026-05-02 07:35:36,7820.16,660,0,0,0,0,0.0
APP0003849,CUST005084,2025-04-21 22:22:43,14693.28,521,1,0,0,0,0.0
APP0003850,CUST010846,2026-05-28 20:52:15,4550.07,652,1,1,0,0,0.0
APP0003851,CUST006521,2025-06-12 14:28:13,11190.41,729,1,1,0,0,0.0
APP0003852,CUST007618,2025-02-05 09:02:51,5560.17,669,1,1,1,1,4576.2
APP0003853,CUST004591,2025-09-15 21:09:56,2005.88,664,1,1,0,0,0.0
APP0003854,CUST009252,2025-09-24 22:46:11,8914.47,689,1,1,0,0,0.0
APP0003855,CUST002335,2025-02-06 05:20:37,9279.9,664,1,1,1,0,8999.82
APP0003856,CUST009298,2025-07-17 04:07:33,3771.16,620,1,1,0,0,0.0
APP0003857,CUST004037,2025-02-12 23:18:59,6368.23,654,1,1,1,1,5022.99
APP0003858,CUST009620,2025-08-27 05:51:16,16979.95,576,1,1,1,1,15112.59
APP0003859,CUST003735,2026-04-08 03:19:57,9680.81,506,1,1,0,0,0.0
APP0003860,CUST003830,2025-09-15 07:30:57,5550.62,521,0,0,0,0,0.0
APP0003861,CUST007033,2025-07-17 22:43:43,2801.95,650,1,1,0,0,0.0
APP0003862,CUST008089,2026-03-26 00:23:08,33421.2,725,0,0,0,0,0.0
APP0003863,CUST009664,2025-04-19 13:22:39,10566.93,516,0,0,0,0,0.0
APP0003864,CUST008684,2025-08-04 19:19:10,10174.08,600,1,0,0,0,0.0
APP0003865,CUST005574,2026-03-13 17:11:56,3794.29,583,1,1,0,0,0.0
APP0003866,CUST004719,2026-08-30 03:15:48,6926.96,615,1,1,0,0,0.0
APP0003867,CUST009077,2025-08-02 08:54:12,6313.15,690,1,1,1,1,5263.0
APP0003868,CUST006995,2025-03-03 19:26:37,6484.8,743,0,0,0,0,0.0
APP0003869,CUST001275,2026-02-06 02:17:21,2239.73,654,0,0,0,0,0.0
APP0003870,CUST005255,2025-11-16 19:20:07,9253.67,683,1,1,1,1,7802.36
APP0003871,CUST003051,2025-01-29 20:26:46,11972.07,503,1,1,1,1,10232.78
APP0003872,CUST011477,2025-04-25 23:31:01,7461.95,553,1,1,0,0,0.0
APP0003873,CUST008448,2026-04-26 08:01:29,1677.19,689,1,1,0,0,0.0
APP0003874,CUST000559,2025-12-28 09:27:20,7686.77,663,1,1,0,0,0.0
APP0003875,CUST007867,2025-09-19 22:54:29,5110.12,633,1,1,0,0,0.0
APP0003876,CUST003741,2025-11-06 10:50:43,12040.86,470,0,0,0,0,0.0
APP0003877,CUST000561,2025-05-01 16:55:49,8039.51,663,1,1,1,1,6073.94
APP0003878,CUST006484,2026-07-04 16:35:03,4927.41,656,1,1,1,1,4534.19
APP0003879,CUST007954,2025-01-10 19:05:37,11438.38,712,1,1,1,1,10127.65
APP0003880,CUST001402,2026-08-07 15:49:15,3686.45,580,0,0,0,0,0.0
APP0003881,CUST002860,2026-04-05 09:32:20,7301.32,609,0,0,0,0,0.0
APP0003882,CUST010642,2026-03-13 04:07:49,5952.1,554,0,0,0,0,0.0
APP0003883,CUST001530,2026-02-24 22:06:12,1541.75,614,1,1,1,1,1353.23
APP0003884,CUST003586,2026-08-28 07:13:46,9750.67,670,1,1,1,1,8146.62
APP0003885,CUST010261,2026-07-15 07:47:10,3423.39,641,0,0,0,0,0.0
APP0003886,CUST010448,2026-07-06 06:09:36,13264.74,564,1,1,1,1,9966.57
APP0003887,CUST008531,2026-02-20 05:41:28,3991.84,574,1,1,0,0,0.0
APP0003888,CUST000401,2026-06-28 06:09:06,4040.17,532,1,0,0,0,0.0
APP0003889,CUST007879,2026-06-20 06:06:45,6527.36,668,1,1,1,1,4998.97
APP0003890,CUST004686,2026-03-30 23:33:24,9135.06,569,1,0,0,0,0.0
APP0003891,CUST010835,2025-11-28 00:04:36,12329.23,651,1,1,1,1,10998.07
APP0003892,CUST001702,2026-08-15 23:04:03,14742.62,649,1,1,1,1,11715.66
APP0003893,CUST006488,2025-03-16 04:16:38,3680.94,710,0,0,0,0,0.0
APP0003894,CUST008459,2025-01-13 20:54:50,4964.54,538,1,1,0,0,0.0
APP0003895,CUST001797,2025-08-07 13:26:25,6284.28,757,1,1,1,0,5694.0
APP0003896,CUST001204,2026-02-07 10:10:45,7095.41,701,0,0,0,0,0.0
APP0003897,CUST009722,2025-06-19 02:03:08,6993.61,489,1,1,1,1,5447.26
APP0003898,CUST005174,2025-06-26 23:02:15,3072.62,626,0,0,0,0,0.0
APP0003899,CUST005126,2026-04-27 05:08:34,1676.06,539,1,1,1,1,1258.96
APP0003900,CUST000953,2025-09-24 10:09:27,2670.28,632,1,1,1,0,2106.36
APP0003901,CUST011821,2025-04-24 09:49:10,20961.85,622,1,1,0,0,0.0
APP0003902,CUST003095,2025-05-02 21:12:51,3633.19,549,1,1,0,0,0.0
APP0003903,CUST008880,2025-12-02 09:00:54,9396.93,660,1,1,1,1,7105.46
APP0003904,CUST002117,2026-08-14 22:27:46,6047.01,440,1,1,0,0,0.0
APP0003905,CUST008925,2025-10-10 17:10:51,1509.18,464,1,1,0,0,0.0
APP0003906,CUST010126,2025-08-01 13:54:23,1403.12,572,1,1,1,1,1168.31
APP0003907,CUST011536,2025-03-01 00:32:21,7295.42,665,1,1,0,0,0.0
APP0003908,CUST006367,2025-08-08 09:45:28,10190.31,539,1,1,0,0,0.0
APP0003909,CUST011822,2025-09-18 12:24:36,5572.23,748,0,0,0,0,0.0
APP0003910,CUST003572,2025-04-14 00:18:57,8957.1,581,1,1,1,1,7663.75
APP0003911,CUST011047,2026-03-21 03:26:21,9721.05,631,1,1,1,1,7970.78
APP0003912,CUST006379,2025-11-25 06:08:40,1551.04,483,0,0,0,0,0.0
APP0003913,CUST010467,2026-02-01 22:44:15,20909.18,607,0,0,0,0,0.0
APP0003914,CUST006496,2026-08-19 22:02:43,4540.98,646,1,1,0,0,0.0
APP0003915,CUST009552,2025-10-17 21:34:57,9034.8,629,0,0,0,0,0.0
APP0003916,CUST000169,2026-03-12 07:29:48,7597.95,602,1,1,1,0,6960.28
APP0003917,CUST001076,2025-01-05 02:51:48,1596.23,600,1,1,1,1,1527.05
APP0003918,CUST003992,2026-04-10 00:29:20,4615.99,671,1,1,0,0,0.0
APP0003919,CUST011176,2026-07-11 15:51:05,8471.8,606,0,0,0,0,0.0
APP0003920,CUST004989,2026-03-12 04:03:06,5230.07,493,1,1,1,0,4511.21
APP0003921,CUST009848,2026-04-16 06:54:55,19889.38,716,1,0,0,0,0.0
APP0003922,CUST000580,2026-04-04 07:07:03,24939.42,704,1,1,1,1,21872.9
APP0003923,CUST004662,2025-05-20 02:17:11,11958.36,718,1,0,0,0,0.0
APP0003924,CUST004001,2025-08-20 01:57:31,2849.73,666,1,1,1,1,2621.97
APP0003925,CUST008710,2026-04-23 17:33:03,12986.75,642,1,1,1,1,12458.24
APP0003926,CUST006637,2026-02-25 20:05:22,2286.8,554,1,1,0,0,0.0
APP0003927,CUST003755,2025-11-03 03:18:15,3779.7,599,1,1,0,0,0.0
APP0003928,CUST002360,2025-11-11 09:54:47,8010.53,603,1,1,0,0,0.0
APP0003929,CUST001457,2025-04-14 14:49:12,15931.09,661,1,1,1,1,12720.51
APP0003930,CUST008984,2025-04-22 05:38:49,10398.42,644,1,1,1,0,8717.93
APP0003931,CUST000466,2025-05-09 14:30:04,3998.1,612,1,1,1,0,3148.68
APP0003932,CUST009286,2025-08-05 06:39:53,5594.82,584,1,1,1,1,4264.18
APP0003933,CUST005866,2025-04-20 18:28:44,14282.18,733,1,1,1,1,11326.58
APP0003934,CUST009988,2025-08-02 23:20:16,2207.23,643,1,0,0,0,0.0
APP0003935,CUST001790,2026-05-30 18:00:56,3393.97,610,1,1,0,0,0.0
APP0003936,CUST008499,2025-09-03 13:17:16,8220.63,493,0,0,0,0,0.0
APP0003937,CUST007208,2026-04-30 06:32:39,5685.76,703,1,1,1,1,4791.95
APP0003938,CUST001504,2025-04-05 03:53:22,11797.87,597,1,1,1,1,11749.05
APP0003939,CUST008872,2026-04-30 13:16:45,8950.71,545,1,0,0,0,0.0
APP0003940,CUST001788,2025-08-05 06:42:57,5551.51,566,1,1,0,0,0.0
APP0003941,CUST008813,2026-06-26 20:37:03,4049.3,688,1,1,1,1,3579.1
APP0003942,CUST008325,2025-03-06 02:38:25,13593.6,636,1,1,0,0,0.0
APP0003943,CUST003161,2025-07-24 09:50:59,1000.0,571,1,1,0,0,0.0
APP0003944,CUST005764,2025-06-06 00:09:18,1847.0,697,1,1,1,0,1793.26
APP0003945,CUST004310,2026-07-01 04:13:40,7624.35,620,1,0,0,0,0.0
APP0003946,CUST008405,2026-06-14 01:37:37,13049.16,557,1,1,0,0,0.0
APP0003947,CUST011628,2025-10-26 10:51:52,13225.3,678,1,1,1,1,10179.17
APP0003948,CUST003134,2025-05-27 04:24:50,7372.45,581,0,0,0,0,0.0
APP0003949,CUST000218,2025-04-12 13:52:49,4035.5,675,1,1,1,0,3110.91
APP0003950,CUST008909,2025-09-19 07:01:09,6306.25,673,1,0,0,0,0.0
APP0003951,CUST005400,2026-06-27 21:03:31,9657.73,710,1,1,0,0,0.0
APP0003952,CUST001800,2026-02-22 04:41:19,2301.06,631,1,1,1,1,2183.05
APP0003953,CUST010838,2025-12-20 09:49:11,20858.85,687,1,1,1,1,16481.54
APP0003954,CUST010645,2025-07-02 17:39:07,1257.26,631,1,1,0,0,0.0
APP0003955,CUST002604,2026-06-26 10:17:52,13265.4,625,1,1,0,0,0.0
APP0003956,CUST005103,2026-03-16 08:36:16,3914.06,602,1,1,1,1,3547.9
APP0003957,CUST005872,2025-09-14 09:43:03,2953.61,531,0,0,0,0,0.0
APP0003958,CUST003553,2025-04-01 00:20:29,5777.41,656,1,1,0,0,0.0
APP0003959,CUST006905,2026-04-19 11:10:17,3856.12,627,1,1,1,1,3443.15
APP0003960,CUST005894,2025-12-15 15:00:51,2980.75,676,1,1,0,0,0.0
APP0003961,CUST011718,2025-03-08 22:53:26,2067.95,800,0,0,0,0,0.0
APP0003962,CUST007756,2025-11-04 16:17:45,7544.6,690,1,0,0,0,0.0
APP0003963,CUST002236,2025-03-13 11:44:27,8951.76,544,1,1,1,0,8018.24
APP0003964,CUST011754,2026-01-15 20:00:02,7056.12,697,1,1,1,1,5794.22
APP0003965,CUST001322,2026-03-08 06:13:36,3743.81,577,1,1,1,1,3529.79
APP0003966,CUST006953,2026-06-12 13:40:18,5500.71,621,1,1,1,1,4486.37
APP0003967,CUST001397,2026-07-17 17:31:24,4377.1,572,1,1,1,1,3591.26
APP0003968,CUST005095,2025-06-29 21:33:54,4352.32,638,1,1,1,1,3708.7
APP0003969,CUST011049,2026-07-29 16:58:08,8839.43,711,1,1,1,1,7578.87
APP0003970,CUST009620,2025-12-07 07:27:29,8767.88,614,1,1,1,1,8375.34
APP0003971,CUST011211,2025-08-13 12:01:00,9757.31,473,1,1,1,1,8350.52
APP0003972,CUST010424,2025-11-20 09:56:23,10875.18,674,1,1,0,0,0.0
APP0003973,CUST006579,2025-09-13 04:02:29,16035.11,611,1,1,0,0,0.0
APP0003974,CUST006399,2026-06-27 12:22:21,15179.0,399,0,0,0,0,0.0
APP0003975,CUST010602,2025-04-05 09:36:04,5974.53,650,1,1,1,0,5696.12
APP0003976,CUST001660,2026-07-26 14:28:11,2342.58,535,1,1,1,1,1879.96
APP0003977,CUST010194,2025-12-10 07:26:08,15886.44,588,1,1,1,1,14334.35
APP0003978,CUST002531,2025-12-19 04:40:32,7628.09,534,1,1,0,0,0.0
APP0003979,CUST011051,2025-09-19 02:13:58,5317.66,634,1,1,0,0,0.0
APP0003980,CUST004404,2025-12-15 19:25:08,6118.75,774,1,1,1,1,5668.82
APP0003981,CUST005391,2026-05-31 21:55:54,14528.17,649,1,1,0,0,0.0
APP0003982,CUST011005,2026-03-22 13:30:54,3235.97,670,1,1,1,1,3147.5
