customer_id,signup_date,segment,country,acquisition_channel
CUST006262,2025-06-04 11:47:43,Affluent,Austria,Partner
CUST006263,2023-03-01 17:28:44,Mass Market,Germany,Partner
CUST006264,2023-08-17 05:29:29,Mass Market,France,Branch
CUST006265,2024-10-18 09:47:58,Mass Market,Netherlands,Branch
CUST006266,2022-01-22 17:23:49,Mass Market,Belgium,Organic
CUST006267,2025-09-29 13:12:21,Mass Market,Austria,Branch
CUST006268,2023-04-15 03:27:36,Mass Market,Germany,Organic
CUST006269,2023-07-07 18:20:20,Mass Market,France,Branch
CUST006270,2025-10-29 09:43:23,Mass Market,Germany,Organic
CUST006271,2023-04-04 12:55:29,Mass Market,France,Organic
CUST006272,2024-06-20 12:38:37,Mass Market,Germany,Paid
CUST006273,2025-09-19 10:43:31,Affluent,Germany,Organic
CUST006274,2022-02-26 08:45:24,SME,Austria,Referral
CUST006275,2025-06-24 14:19:35,Mass Market,Netherlands,Organic
CUST006276,2023-04-28 16:40:05,Mass Market,Germany,Paid
CUST006277,2025-03-08 23:06:42,Affluent,Germany,Branch
CUST006278,2022-11-11 11:45:43,Mass Market,Germany,Partner
CUST006279,2022-08-21 09:59:44,SME,Germany,Partner
CUST006280,2025-08-11 00:49:38,Affluent,Germany,Branch
CUST006281,2025-09-12 16:45:32,Mass Market,Belgium,Organic
CUST006282,2026-06-29 18:37:46,Mass Market,Germany,Paid
CUST006283,2025-02-06 05:43:01,Mass Market,Germany,Organic
CUST006284,2024-02-18 22:48:37,Mass Market,Netherlands,Organic
CUST006285,2022-11-22 18:26:48,Mass Market,Germany,Organic
CUST006286,2023-05-09 14:29:10,Affluent,Germany,Partner
CUST006287,2024-12-19 14:42:47,Mass Market,Germany,Organic
CUST006288,2023-08-02 16:25:01,Mass Market,Germany,Partner
CUST006289,2024-03-19 10:21:18,Mass Market,France,Referral
CUST006290,2022-10-09 00:04:32,Mass Market,Netherlands,Paid
CUST006291,2024-01-05 14:14:21,Mass Market,Germany,Paid
CUST006292,2023-02-02 21:20:36,Mass Market,Belgium,Organic
CUST006293,2022-07-07 11:16:41,Mass Market,Belgium,Referral
CUST006294,2022-08-09 14:49:04,Affluent,Netherlands,Paid
CUST006295,2024-05-16 14:30:50,Mass Market,Austria,Referral
CUST006296,2023-09-05 15:45:17,Mass Market,Austria,Paid
CUST006297,2022-06-17 02:03:49,Affluent,Belgium,Partner
CUST006298,2024-05-09 21:47:11,Mass Market,Germany,Paid
CUST006299,2022-10-02 15:09:35,Affluent,Germany,Paid
CUST006300,2022-01-26 19:44:45,Mass Market,Netherlands,Paid
CUST006301,2022-08-10 14:49:06,Affluent,Belgium,Partner
CUST006302,2024-01-20 22:22:51,Mass Market,Belgium,Paid
CUST006303,2026-05-15 06:27:25,Mass Market,France,Referral
CUST006304,2023-02-09 01:48:45,Affluent,Belgium,Organic
CUST006305,2023-04-22 07:03:01,Mass Market,Netherlands,Branch
CUST006306,2023-02-10 17:14:50,Affluent,France,Branch
CUST006307,2023-08-17 21:38:20,Mass Market,Germany,Organic
CUST006308,2025-04-14 08:53:28,Mass Market,Germany,Organic
CUST006309,2023-06-23 12:27:02,Mass Market,Germany,Partner
CUST006310,2025-01-04 10:54:47,Affluent,Germany,Organic
CUST006311,2026-02-10 20:59:37,Affluent,France,Organic
CUST006312,2026-05-02 00:23:44,Mass Market,Germany,Paid
CUST006313,2024-07-30 06:41:45,Mass Market,Belgium,Partner
CUST006314,2025-04-07 12:51:58,Mass Market,Germany,Organic
CUST006315,2026-03-17 20:02:54,Mass Market,France,Branch
CUST006316,2025-08-08 08:21:46,Affluent,Germany,Organic
CUST006317,2023-05-17 11:23:11,Mass Market,Belgium,Organic
CUST006318,2022-08-09 18:02:11,Mass Market,Germany,Organic
CUST006319,2022-07-12 00:05:08,Mass Market,France,Branch
CUST006320,2026-01-14 18:59:14,Mass Market,France,Referral
CUST006321,2024-07-18 23:56:02,Mass Market,France,Organic
CUST006322,2023-05-11 11:46:31,Mass Market,France,Partner
CUST006323,2023-08-01 17:42:30,Mass Market,Netherlands,Organic
CUST006324,2023-04-16 23:19:07,SME,Netherlands,Organic
CUST006325,2025-09-02 18:55:02,Mass Market,Germany,Organic
CUST006326,2024-10-20 22:44:03,Affluent,Austria,Referral
CUST006327,2026-01-10 09:30:09,Mass Market,Germany,Paid
CUST006328,2023-05-20 13:31:52,Mass Market,Germany,Partner
CUST006329,2024-03-01 03:25:47,Affluent,Germany,Organic
CUST006330,2022-07-23 12:58:16,Mass Market,Germany,Branch
CUST006331,2026-06-13 02:41:41,Mass Market,Germany,Branch
CUST006332,2024-05-05 20:04:07,Mass Market,Belgium,Organic
CUST006333,2024-07-13 15:18:21,Mass Market,France,Partner
CUST006334,2023-11-23 15:37:08,Affluent,Austria,Partner
CUST006335,2023-03-29 23:29:36,Mass Market,Germany,Branch
CUST006336,2026-05-05 17:36:58,Mass Market,France,Paid
CUST006337,2024-03-28 13:36:34,Mass Market,Germany,Organic
CUST006338,2025-02-02 05:14:17,Mass Market,Germany,Paid
CUST006339,2022-03-04 09:11:14,Affluent,Germany,Partner
CUST006340,2023-04-07 08:31:48,Mass Market,France,Paid
CUST006341,2025-09-06 06:57:30,Affluent,Netherlands,Organic
CUST006342,2022-05-27 20:38:24,Mass Market,Germany,Referral
CUST006343,2022-06-19 14:23:08,Mass Market,Germany,Referral
CUST006344,2025-09-16 01:12:32,Mass Market,Germany,Paid
CUST006345,2023-06-01 05:27:33,Mass Market,Germany,Paid
CUST006346,2023-04-03 22:12:34,Affluent,France,Paid
CUST006347,2024-08-03 05:01:20,Mass Market,Germany,Paid
CUST006348,2022-11-22 21:48:58,Mass Market,Belgium,Organic
CUST006349,2022-01-08 10:33:46,Affluent,Austria,Paid
CUST006350,2022-05-13 14:49:42,Mass Market,Germany,Paid
CUST006351,2022-09-23 01:32:01,Mass Market,Belgium,Branch
CUST006352,2025-03-09 21:45:25,Affluent,Netherlands,Organic
CUST006353,2022-05-01 00:16:16,Mass Market,Germany,Paid
CUST006354,2022-01-25 02:49:35,Affluent,Belgium,Paid
CUST006355,2024-03-08 16:22:52,Mass Market,Germany,Referral
CUST006356,2025-11-05 16:39:12,Mass Market,Netherlands,Paid
CUST006357,2023-07-21 07:10:42,Mass Market,Netherlands,Organic
CUST006358,2022-04-17 18:12:42,Mass Market,Belgium,Paid
CUST006359,2023-01-17 08:22:13,Affluent,Netherlands,Organic
CUST006360,2024-04-14 22:37:01,Mass Market,Belgium,Paid
CUST006361,2022-11-12 15:19:10,Affluent,Germany,Partner
CUST006362,2026-06-25 00:22:58,Mass Market,Austria,Paid
CUST006363,2025-06-30 10:10:06,Mass Market,France,Partner
CUST006364,2026-05-10 23:29:06,Mass Market,Netherlands,Organic
CUST006365,2023-06-28 10:26:13,Mass Market,Belgium,Partner
CUST006366,2022-08-23 09:07:57,Mass Market,Germany,Branch
CUST006367,2026-04-18 19:27:12,Mass Market,Germany,Paid
CUST006368,2026-05-24 14:05:16,SME,Belgium,Referral
CUST006369,2023-06-07 18:17:56,Mass Market,Austria,Paid
CUST006370,2024-09-21 10:37:47,Mass Market,Netherlands,Partner
CUST006371,2022-10-17 17:52:51,Mass Market,Germany,Paid
CUST006372,2024-12-08 20:32:55,Affluent,Germany,Branch
CUST006373,2025-02-27 21:04:42,Mass Market,France,Organic
CUST006374,2025-04-01 23:55:32,Mass Market,Germany,Organic
CUST006375,2024-08-08 22:12:37,Mass Market,Belgium,Organic
CUST006376,2025-03-23 06:52:58,Mass Market,France,Paid
CUST006377,2024-07-17 01:00:24,Mass Market,Germany,Partner
CUST006378,2025-10-02 17:22:48,Mass Market,Germany,Partner
CUST006379,2022-10-28 06:28:23,Mass Market,Austria,Organic
CUST006380,2024-03-19 08:37:48,Mass Market,France,Partner
CUST006381,2023-11-28 05:06:32,SME,Germany,Organic
CUST006382,2024-06-10 18:36:48,Mass Market,Germany,Referral
CUST006383,2022-08-26 13:30:36,Mass Market,Germany,Organic
CUST006384,2023-06-26 10:31:47,Affluent,Germany,Paid
CUST006385,2026-05-15 07:45:23,Mass Market,Netherlands,Paid
CUST006386,2022-06-25 23:46:36,Mass Market,Germany,Paid
CUST006387,2024-11-28 05:36:18,Mass Market,Germany,Partner
CUST006388,2025-01-16 06:40:53,Mass Market,Germany,Branch
CUST006389,2024-03-04 09:21:59,Mass Market,Germany,Paid
CUST006390,2022-02-27 10:38:36,Mass Market,France,Paid
CUST006391,2023-04-06 20:40:59,Affluent,France,Organic
CUST006392,2022-06-21 09:41:01,Affluent,Germany,Partner
CUST006393,2022-06-07 13:15:21,Mass Market,Germany,Paid
CUST006394,2022-09-25 17:20:30,Mass Market,Netherlands,Referral
CUST006395,2022-11-15 21:29:57,Mass Market,Belgium,Partner
CUST006396,2025-11-02 22:20:53,Mass Market,Germany,Paid
CUST006397,2024-12-03 22:59:38,Mass Market,Germany,Branch
CUST006398,2022-02-20 20:17:04,Mass Market,Austria,Organic
CUST006399,2024-11-16 19:30:36,Mass Market,Germany,Partner
CUST006400,2022-08-17 13:50:59,SME,Austria,Paid
CUST006401,2023-12-06 00:05:29,Mass Market,Belgium,Organic
CUST006402,2022-03-05 14:41:22,Mass Market,Germany,Organic
CUST006403,2022-05-31 18:25:15,Mass Market,Germany,Partner
CUST006404,2022-08-10 16:46:35,Mass Market,Austria,Organic
CUST006405,2023-12-26 14:25:42,Mass Market,Germany,Referral
CUST006406,2024-02-14 06:30:35,Mass Market,France,Paid
CUST006407,2023-08-13 18:56:46,Mass Market,Germany,Paid
CUST006408,2024-11-02 22:09:24,Affluent,France,Partner
CUST006409,2025-04-19 14:35:05,SME,Belgium,Organic
CUST006410,2025-05-03 10:35:32,Mass Market,France,Organic
CUST006411,2024-07-01 04:04:16,Mass Market,Germany,Paid
CUST006412,2024-04-01 21:33:03,Mass Market,France,Paid
CUST006413,2023-02-02 19:50:40,Mass Market,France,Paid
CUST006414,2024-03-25 05:37:01,SME,Germany,Paid
CUST006415,2022-01-17 21:12:48,Mass Market,Netherlands,Partner
CUST006416,2026-06-04 15:33:41,Mass Market,France,Referral
CUST006417,2023-09-11 19:06:43,Affluent,Germany,Paid
CUST006418,2025-06-18 12:34:28,Mass Market,Austria,Referral
CUST006419,2026-05-19 14:37:04,Mass Market,Germany,Organic
CUST006420,2024-04-10 22:47:44,Mass Market,Germany,Paid
CUST006421,2025-12-11 23:23:55,Mass Market,Germany,Paid
CUST006422,2022-08-10 04:29:44,Mass Market,Germany,Paid
CUST006423,2022-02-14 06:33:12,SME,Germany,Organic
CUST006424,2022-08-15 18:15:28,Mass Market,Germany,Organic
CUST006425,2026-04-25 21:00:42,Mass Market,Netherlands,Organic
CUST006426,2024-03-05 09:08:53,Mass Market,France,Organic
CUST006427,2023-06-18 15:48:47,Mass Market,Germany,Paid
CUST006428,2024-01-16 19:32:05,Mass Market,Netherlands,Paid
CUST006429,2023-03-04 22:19:24,Affluent,Netherlands,Organic
CUST006430,2025-12-26 13:32:58,Mass Market,Germany,Partner
CUST006431,2026-07-30 00:16:52,Mass Market,Austria,Paid
CUST006432,2022-05-22 23:30:46,Mass Market,Germany,Organic
CUST006433,2025-04-16 15:34:44,Mass Market,Germany,Organic
CUST006434,2023-07-16 02:57:49,Mass Market,Germany,Partner
CUST006435,2022-03-21 04:36:48,Affluent,Germany,Partner
CUST006436,2026-03-22 22:27:22,Mass Market,Germany,Referral
CUST006437,2022-04-14 11:20:25,Affluent,Germany,Organic
CUST006438,2022-12-11 06:27:12,Affluent,France,Partner
CUST006439,2022-02-12 15:19:36,Mass Market,Belgium,Paid
CUST006440,2024-02-27 23:38:56,Mass Market,Netherlands,Referral
CUST006441,2024-09-29 13:30:25,Affluent,France,Partner
CUST006442,2022-04-30 15:44:24,SME,France,Organic
CUST006443,2022-07-14 05:04:14,Mass Market,Netherlands,Branch
CUST006444,2026-04-10 15:00:28,Mass Market,Germany,Paid
CUST006445,2025-09-09 11:49:53,Mass Market,Germany,Branch
CUST006446,2026-04-16 12:11:08,Affluent,Germany,Organic
CUST006447,2024-06-06 12:05:45,Affluent,Germany,Paid
CUST006448,2024-07-02 00:03:27,Affluent,France,Partner
CUST006449,2025-08-07 04:28:48,Mass Market,Germany,Organic
CUST006450,2024-10-28 00:29:13,Mass Market,Germany,Partner
CUST006451,2023-12-31 17:29:40,Affluent,Germany,Organic
CUST006452,2023-05-04 01:08:18,Mass Market,Netherlands,Organic
CUST006453,2024-03-22 18:26:28,Affluent,Germany,Organic
CUST006454,2022-04-17 23:05:24,Mass Market,Germany,Branch
CUST006455,2025-05-18 00:48:45,Affluent,Germany,Branch
CUST006456,2025-12-22 09:16:06,Mass Market,Germany,Paid
CUST006457,2022-06-20 04:28:05,Mass Market,Netherlands,Paid
CUST006458,2022-06-12 00:40:42,Mass Market,Germany,Organic
CUST006459,2022-05-24 01:15:25,Affluent,Germany,Paid
CUST006460,2025-08-16 12:26:56,Mass Market,Austria,Branch
CUST006461,2023-06-05 08:45:39,Affluent,Germany,Referral
CUST006462,2023-07-01 08:23:49,Mass Market,France,Partner
CUST006463,2022-01-21 20:13:19,Mass Market,France,Organic
CUST006464,2026-06-15 04:28:59,Mass Market,Germany,Referral
CUST006465,2023-12-27 16:58:52,SME,Germany,Branch
CUST006466,2025-08-26 07:56:15,Affluent,Germany,Branch
CUST006467,2025-03-29 05:49:10,Affluent,Germany,Partner
CUST006468,2022-08-26 01:09:06,Affluent,Germany,Organic
CUST006469,2025-09-01 20:31:47,Mass Market,France,Branch
CUST006470,2024-07-09 02:35:25,SME,Germany,Paid
CUST006471,2024-10-07 09:38:36,Mass Market,Germany,Organic
CUST006472,2025-11-16 23:22:04,Mass Market,France,Organic
CUST006473,2026-04-07 17:55:56,Mass Market,Germany,Partner
CUST006474,2023-11-11 16:07:13,Mass Market,France,Referral
CUST006475,2022-06-04 14:55:51,Affluent,Germany,Branch
CUST006476,2025-11-20 03:31:34,Mass Market,Netherlands,Branch
CUST006477,2026-01-23 17:17:23,Affluent,Belgium,Partner
CUST006478,2024-04-26 19:45:39,SME,France,Branch
CUST006479,2024-08-26 08:04:51,Mass Market,Belgium,Organic
CUST006480,2023-01-08 21:59:37,Mass Market,Germany,Organic
CUST006481,2022-04-23 19:33:53,Mass Market,Germany,Organic
CUST006482,2026-04-28 14:40:35,Mass Market,Germany,Referral
CUST006483,2024-03-18 12:07:18,Affluent,Germany,Branch
CUST006484,2023-04-05 18:01:52,Mass Market,Belgium,Referral
CUST006485,2025-03-05 02:02:11,Mass Market,Germany,Branch
CUST006486,2022-02-13 19:24:47,Mass Market,Germany,Paid
CUST006487,2022-05-14 15:50:00,Mass Market,Belgium,Referral
CUST006488,2023-02-10 18:01:26,Mass Market,Germany,Paid
CUST006489,2024-01-24 11:38:43,Mass Market,France,Referral
CUST006490,2023-09-06 02:26:18,Mass Market,Germany,Referral
CUST006491,2022-11-10 05:51:38,Affluent,Austria,Paid
CUST006492,2023-08-11 10:57:36,Mass Market,Germany,Organic
CUST006493,2023-07-13 07:12:04,Mass Market,Netherlands,Organic
CUST006494,2024-05-27 05:51:28,Mass Market,France,Branch
CUST006495,2024-07-29 21:41:34,Mass Market,Austria,Partner
CUST006496,2026-01-16 14:06:55,Mass Market,Austria,Paid
CUST006497,2025-09-10 22:24:34,Affluent,Netherlands,Branch
CUST006498,2023-05-04 18:56:54,Mass Market,Germany,Paid
CUST006499,2026-02-18 06:14:55,Mass Market,Germany,Paid
CUST006500,2024-05-20 17:28:58,Mass Market,Belgium,Referral
CUST006501,2022-11-10 19:07:46,Mass Market,France,Paid
CUST006502,2023-07-23 17:05:45,Mass Market,Belgium,Paid
CUST006503,2025-05-25 05:26:39,Affluent,Netherlands,Partner
CUST006504,2025-10-06 00:06:33,SME,Germany,Paid
CUST006505,2023-09-18 12:51:55,Mass Market,Germany,Paid
CUST006506,2022-09-21 12:14:00,SME,Germany,Organic
CUST006507,2022-11-17 20:02:15,Mass Market,France,Referral
CUST006508,2022-06-23 01:39:36,Mass Market,Germany,Paid
CUST006509,2025-03-14 06:56:49,Affluent,Germany,Referral
CUST006510,2024-04-21 00:11:36,Mass Market,Netherlands,Partner
CUST006511,2024-01-25 09:04:04,Mass Market,Germany,Organic
CUST006512,2025-01-28 09:30:18,Mass Market,Germany,Paid
CUST006513,2025-10-17 12:43:02,Mass Market,Germany,Paid
CUST006514,2025-08-23 02:50:06,Mass Market,Germany,Referral
CUST006515,2022-08-18 07:20:35,Affluent,Germany,Paid
CUST006516,2024-09-12 20:27:57,Mass Market,Netherlands,Partner
CUST006517,2026-01-15 13:31:14,SME,Belgium,Referral
CUST006518,2025-07-17 21:02:35,Mass Market,France,Organic
CUST006519,2023-07-05 18:40:16,Mass Market,Austria,Branch
CUST006520,2023-10-19 14:40:09,Mass Market,Germany,Paid
CUST006521,2026-01-28 09:47:13,Mass Market,Germany,Partner
CUST006522,2022-02-24 22:54:49,Mass Market,Germany,Organic
CUST006523,2024-05-28 12:02:47,Mass Market,Netherlands,Organic
CUST006524,2022-07-14 02:49:58,Mass Market,Germany,Referral
CUST006525,2026-02-04 18:01:54,Mass Market,Austria,Paid
CUST006526,2022-03-06 17:51:37,SME,France,Referral
CUST006527,2022-02-09 02:38:25,Mass Market,Netherlands,Partner
CUST006528,2023-07-04 23:51:02,Mass Market,Germany,Partner
CUST006529,2024-04-08 11:04:35,Mass Market,Netherlands,Paid
CUST006530,2023-05-16 21:06:46,Mass Market,Germany,Branch
CUST006531,2023-08-19 18:18:28,Mass Market,France,Branch
CUST006532,2024-08-02 13:11:47,Affluent,Netherlands,Organic
CUST006533,2024-07-26 07:44:08,Mass Market,Germany,Paid
CUST006534,2026-04-13 04:55:09,Mass Market,Belgium,Branch
CUST006535,2024-03-14 13:53:02,Mass Market,Netherlands,Organic
CUST006536,2024-08-01 09:29:01,Mass Market,Netherlands,Organic
CUST006537,2025-02-07 12:29:19,Mass Market,Germany,Branch
CUST006538,2022-10-19 07:36:17,SME,Germany,Paid
CUST006539,2025-01-20 03:51:27,Mass Market,Germany,Branch
CUST006540,2025-12-12 02:47:00,Mass Market,France,Paid
CUST006541,2023-06-16 19:16:41,Affluent,Germany,Paid
CUST006542,2022-10-26 04:25:43,Mass Market,Austria,Paid
CUST006543,2023-08-02 20:53:37,Affluent,Austria,Paid
CUST006544,2023-04-05 20:45:34,Affluent,Germany,Branch
CUST006545,2024-09-05 08:48:42,Mass Market,Netherlands,Partner
CUST006546,2025-12-15 03:59:37,Mass Market,Germany,Branch
CUST006547,2024-09-24 05:38:31,Affluent,Germany,Paid
CUST006548,2023-06-11 04:16:41,Mass Market,Germany,Branch
CUST006549,2025-02-26 12:50:17,Mass Market,Belgium,Partner
CUST006550,2024-09-07 10:41:46,Mass Market,Belgium,Organic
CUST006551,2025-03-06 10:38:17,Affluent,Germany,Paid
CUST006552,2023-07-05 08:50:43,Mass Market,Germany,Organic
CUST006553,2024-12-18 11:18:05,Mass Market,Germany,Organic
CUST006554,2023-10-28 15:37:12,Mass Market,France,Branch
CUST006555,2022-08-14 19:19:07,Mass Market,Germany,Branch
CUST006556,2024-01-08 10:07:42,Mass Market,Belgium,Organic
CUST006557,2022-01-04 23:47:14,Mass Market,Austria,Organic
CUST006558,2026-02-01 14:30:34,Mass Market,Germany,Organic
CUST006559,2024-06-01 15:10:04,Mass Market,Belgium,Referral
CUST006560,2022-03-02 16:52:26,Mass Market,France,Partner
CUST006561,2025-12-22 06:46:48,Mass Market,France,Partner
CUST006562,2025-11-30 20:01:07,Mass Market,Netherlands,Partner
CUST006563,2022-01-21 03:29:14,Affluent,Germany,Branch
CUST006564,2022-09-30 20:00:47,Mass Market,France,Organic
CUST006565,2023-09-01 06:19:55,Mass Market,Germany,Organic
CUST006566,2024-04-28 02:52:23,Mass Market,Netherlands,Partner
CUST006567,2025-04-28 11:25:43,Mass Market,Germany,Branch
CUST006568,2023-12-11 11:46:19,Mass Market,Germany,Partner
CUST006569,2024-10-19 18:59:59,SME,Germany,Branch
CUST006570,2022-01-17 22:28:12,Mass Market,Germany,Branch
CUST006571,2025-01-06 01:51:41,Mass Market,Germany,Organic
CUST006572,2026-03-11 13:02:53,Affluent,Germany,Partner
CUST006573,2024-05-29 19:40:43,Mass Market,Belgium,Referral
CUST006574,2024-01-31 15:14:22,Mass Market,France,Organic
CUST006575,2023-05-12 18:45:52,Mass Market,Germany,Partner
CUST006576,2026-05-15 12:52:38,SME,Belgium,Organic
CUST006577,2022-02-25 12:22:38,Mass Market,Belgium,Referral
CUST006578,2023-04-25 10:27:33,Mass Market,Germany,Organic
CUST006579,2022-08-20 22:04:36,Affluent,France,Paid
CUST006580,2025-12-19 09:54:51,Affluent,Germany,Partner
CUST006581,2024-03-17 21:58:59,SME,France,Partner
CUST006582,2026-03-23 05:38:55,Mass Market,Netherlands,Organic
CUST006583,2025-01-17 03:27:43,SME,Germany,Organic
CUST006584,2024-07-20 00:34:16,Mass Market,Germany,Branch
CUST006585,2024-05-15 05:08:14,Affluent,Germany,Branch
CUST006586,2022-12-05 21:03:15,Affluent,France,Partner
CUST006587,2024-07-28 17:52:10,Mass Market,Germany,Organic
CUST006588,2025-02-19 17:36:32,Mass Market,Netherlands,Referral
CUST006589,2026-06-03 01:18:56,Mass Market,France,Partner
CUST006590,2024-07-06 21:23:30,Affluent,Germany,Paid
CUST006591,2026-04-19 17:37:55,Mass Market,Netherlands,Organic
CUST006592,2026-04-29 06:05:11,Affluent,Germany,Organic
CUST006593,2024-05-23 17:00:22,Mass Market,France,Organic
CUST006594,2024-01-05 11:06:33,Mass Market,Germany,Partner
CUST006595,2022-08-27 14:24:03,Mass Market,Germany,Paid
CUST006596,2023-03-25 22:54:56,Affluent,Germany,Paid
CUST006597,2026-01-09 20:15:40,Mass Market,Germany,Paid
CUST006598,2022-08-20 05:10:50,Mass Market,Netherlands,Partner
CUST006599,2023-10-26 21:08:43,Mass Market,Netherlands,Partner
CUST006600,2025-03-14 02:46:04,SME,Germany,Paid
CUST006601,2023-02-07 07:40:37,Affluent,Germany,Organic
CUST006602,2026-06-17 17:04:14,Mass Market,Belgium,Organic
CUST006603,2024-12-21 22:29:53,Mass Market,Germany,Partner
CUST006604,2022-02-17 09:22:43,Mass Market,Germany,Paid
CUST006605,2023-02-18 06:31:31,Mass Market,France,Paid
CUST006606,2025-05-23 00:35:28,Affluent,Germany,Paid
CUST006607,2025-12-14 06:09:00,Mass Market,Austria,Organic
CUST006608,2026-03-30 19:51:41,Mass Market,Germany,Organic
CUST006609,2025-11-24 03:45:11,Affluent,Belgium,Partner
CUST006610,2022-05-06 00:50:00,Mass Market,Germany,Paid
CUST006611,2025-05-05 00:52:58,Mass Market,Germany,Partner
CUST006612,2022-07-04 04:54:12,Mass Market,Germany,Organic
CUST006613,2022-05-08 23:50:22,Mass Market,Austria,Referral
CUST006614,2024-03-10 11:49:50,Mass Market,France,Paid
CUST006615,2024-12-19 09:28:27,Mass Market,Germany,Partner
CUST006616,2025-11-24 16:23:12,Mass Market,Austria,Paid
CUST006617,2022-04-26 01:54:23,Mass Market,Germany,Paid
CUST006618,2025-10-27 03:42:58,Mass Market,Germany,Referral
CUST006619,2024-01-07 04:04:19,Mass Market,Germany,Organic
CUST006620,2024-05-25 03:57:07,Mass Market,Belgium,Organic
CUST006621,2024-04-12 09:51:47,Mass Market,Germany,Organic
CUST006622,2026-02-25 20:00:58,Mass Market,Germany,Branch
CUST006623,2022-03-25 10:07:42,Mass Market,Austria,Branch
CUST006624,2026-01-08 00:01:05,Mass Market,France,Partner
CUST006625,2025-09-26 23:49:13,Affluent,Germany,Paid
CUST006626,2025-09-20 12:18:42,Mass Market,France,Organic
CUST006627,2023-11-21 08:15:41,Affluent,Germany,Referral
CUST006628,2024-05-12 13:59:27,Mass Market,Germany,Organic
CUST006629,2023-09-09 22:34:50,Mass Market,Germany,Organic
CUST006630,2023-02-25 20:38:40,Mass Market,France,Referral
CUST006631,2026-01-03 17:26:20,Mass Market,Netherlands,Organic
CUST006632,2024-04-25 23:47:06,Affluent,Germany,Referral
CUST006633,2025-04-24 10:26:14,Affluent,Germany,Referral
CUST006634,2022-06-18 13:21:32,Affluent,Germany,Referral
CUST006635,2025-08-12 02:01:34,Mass Market,Netherlands,Partner
CUST006636,2025-01-06 14:10:41,Mass Market,Netherlands,Paid
CUST006637,2026-07-27 00:06:27,Mass Market,Netherlands,Partner
CUST006638,2022-08-13 00:14:16,Mass Market,Austria,Referral
CUST006639,2024-06-21 22:44:24,Mass Market,Belgium,Referral
CUST006640,2024-05-04 16:20:55,Mass Market,Austria,Referral
CUST006641,2024-06-19 04:54:02,Mass Market,France,Branch
CUST006642,2022-04-01 22:14:23,Affluent,Germany,Partner
CUST006643,2024-03-02 01:26:42,Mass Market,France,Branch
CUST006644,2023-05-16 18:50:13,Mass Market,Germany,Organic
CUST006645,2024-10-29 05:09:26,Mass Market,Germany,Branch
CUST006646,2023-01-24 00:55:28,SME,Germany,Branch
CUST006647,2023-12-29 09:46:19,Mass Market,Germany,Organic
CUST006648,2024-11-02 16:37:32,Mass Market,Netherlands,Partner
CUST006649,2022-04-18 02:00:47,Mass Market,Germany,Paid
CUST006650,2025-08-08 12:10:37,Mass Market,Germany,Referral
CUST006651,2025-04-11 17:00:15,Mass Market,Belgium,Organic
CUST006652,2022-04-06 19:27:10,SME,France,Paid
CUST006653,2022-04-19 05:43:25,SME,Germany,Paid
CUST006654,2025-11-22 16:11:01,SME,Germany,Paid
CUST006655,2023-04-19 17:29:55,Mass Market,Germany,Branch
CUST006656,2025-12-10 04:53:09,Affluent,Belgium,Paid
CUST006657,2024-04-14 18:00:38,Mass Market,Germany,Paid
CUST006658,2023-07-27 06:34:24,Mass Market,Austria,Referral
CUST006659,2023-04-03 09:25:47,Mass Market,Germany,Organic
CUST006660,2025-01-06 20:30:54,Mass Market,Netherlands,Organic
CUST006661,2022-07-03 11:07:19,Mass Market,Germany,Organic
CUST006662,2023-11-05 04:03:20,SME,Germany,Branch
CUST006663,2023-08-02 06:31:02,Affluent,Germany,Branch
CUST006664,2022-09-15 19:22:18,Mass Market,Germany,Partner
CUST006665,2023-08-13 22:03:36,Mass Market,Austria,Paid
CUST006666,2024-06-02 22:09:55,Mass Market,Netherlands,Paid
CUST006667,2025-02-06 21:15:15,Mass Market,Germany,Partner
CUST006668,2022-05-25 09:26:27,Mass Market,Netherlands,Paid
CUST006669,2025-12-29 15:35:23,Mass Market,Germany,Organic
CUST006670,2026-01-08 19:19:50,Mass Market,Austria,Organic
CUST006671,2025-03-02 23:39:50,Affluent,Germany,Branch
CUST006672,2026-03-26 09:53:58,Affluent,Germany,Partner
CUST006673,2023-12-17 12:37:01,Mass Market,Germany,Organic
CUST006674,2025-10-05 17:41:31,Affluent,Germany,Branch
CUST006675,2025-04-30 23:46:47,Mass Market,Austria,Paid
CUST006676,2024-07-29 13:07:42,Mass Market,Germany,Referral
CUST006677,2022-10-28 03:11:01,Mass Market,Germany,Organic
CUST006678,2024-07-21 07:18:58,Mass Market,Netherlands,Branch
CUST006679,2026-02-16 01:21:16,Mass Market,Germany,Organic
CUST006680,2026-07-05 06:19:29,Mass Market,Germany,Branch
CUST006681,2024-01-20 04:01:07,Mass Market,France,Partner
CUST006682,2023-02-19 11:47:56,SME,Germany,Organic
CUST006683,2025-06-03 19:59:25,Mass Market,Belgium,Organic
CUST006684,2022-05-07 23:39:21,Mass Market,France,Referral
CUST006685,2022-09-10 15:03:47,SME,Germany,Organic
CUST006686,2024-07-28 13:33:55,Mass Market,Germany,Organic
CUST006687,2026-07-14 14:52:31,Mass Market,Germany,Partner
CUST006688,2023-07-04 17:30:30,SME,France,Organic
CUST006689,2024-01-12 05:42:32,Mass Market,France,Paid
